RegionID,RegionName,SizeRank,1979-03,1979-06,1979-09,1979-12,1980-03,1980-06,1980-09,1980-12,1981-03,1981-06,1981-09,1981-12,1982-03,1982-06,1982-09,1982-12,1983-03,1983-06,1983-09,1983-12,1984-03,1984-06,1984-09,1984-12,1985-03,1985-06,1985-09,1985-12,1986-03,1986-06,1986-09,1986-12,1987-03,1987-06,1987-09,1987-12,1988-03,1988-06,1988-09,1988-12,1989-03,1989-06,1989-09,1989-12,1990-03,1990-06,1990-09,1990-12,1991-03,1991-06,1991-09,1991-12,1992-03,1992-06,1992-09,1992-12,1993-03,1993-06,1993-09,1993-12,1994-03,1994-06,1994-09,1994-12,1995-03,1995-06,1995-09,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06,2018-09
394404,"Boston, MA",10,378.6057844,384.0211656,389.4365469,394.8519281,400.2673094,413.0209246,425.7745399,438.5281551,451.2817704,464.0353856,476.7890009,489.5426161,502.2962314,515.0498466,527.8034619,540.5570771,553.3106924,566.0643076,578.8179229,591.5715381,604.3251534,617.0787686,629.8323839,642.5859991,655.3396144,668.0932296,680.8468449,693.6004601,706.3540754,719.1076906,731.8613059,744.6149211,757.3685364,770.1221516,782.8757669,795.6293821,808.3829974,821.1366126,833.8902279,846.6438431,859.3974584,872.1510736,884.9046889,897.6583041,910.4119194,914.4930762,918.5742331,922.65539,926.7365469,930.8177038,934.8988606,938.9800175,943.0611744,947.1423313,951.2234882,955.304645,959.3858019,963.4669588,967.5481157,971.6292726,975.7104294,979.7915863,983.8727432,987.9539001,992.035057,996.1162138,1000.197371,1004.278528,1008.359684,1012.440841,1016.521998,1020.603155,1024.684312,1028.765469,1032.846626,1036.927783,1041.00894,1045.090096,1049.171253,1053.25241,1057.333567,1061.414724,1065.495881,1069.577038,1073.658195,1095.226702,1116.795209,1138.363716,1159.932223,1181.50073,1203.069238,1224.637745,1246.206252,1267.774759,1289.343266,1310.911773,1332.48028,1354.048788,1375.617295,1397.185802,1418.754309,1440.322816,1461.891323,1483.459831,1505.028338,1526.596845,1548.165352,1569.733859,1591.302366,1612.870874,1634.439381,1656.007888,1659.539658,1663.071429,1666.603199,1670.134969,1688.578659,1707.022349,1725.466039,1743.909728,1748.618755,1753.327783,1758.03681,1762.745837,1769.809378,1776.872918,1783.936459,1791,1735,1771,1831,1834,1830,1880,1952,1918,1900,1940,2033,2023,2010,2030,2115,2112,2111,2178,2279,2252,2225,2291,2355,2335,2315,2352,2406,2375,2345,2363,2367
395057,"San Francisco, CA",11,458.1123288,464.8391933,471.5660578,478.2929224,485.0197869,499.4589802,513.8981735,528.3373668,542.7765601,557.2157534,571.6549467,586.09414,600.5333333,614.9725266,629.4117199,643.8509132,658.2901065,672.7292998,687.1684932,701.6076865,716.0468798,730.4860731,744.9252664,759.3644597,773.803653,788.2428463,802.6820396,817.1212329,831.5604262,845.9996195,860.4388128,874.8780061,889.3171994,903.7563927,918.195586,932.6347793,947.0739726,961.5131659,975.9523592,990.3915525,1004.830746,1019.269939,1033.709132,1048.148326,1062.587519,1068.028995,1073.470472,1078.911948,1084.353425,1089.794901,1095.236377,1100.677854,1106.11933,1111.560807,1117.002283,1122.44376,1127.885236,1133.326712,1138.768189,1144.209665,1149.651142,1155.092618,1160.534094,1165.975571,1171.417047,1176.858524,1182.3,1187.741476,1193.182953,1198.624429,1204.065906,1209.507382,1214.948858,1220.390335,1225.831811,1231.273288,1236.714764,1242.15624,1247.597717,1253.039193,1258.48067,1263.922146,1269.363623,1274.805099,1280.246575,1307.731665,1335.216754,1362.701843,1390.186933,1417.672022,1445.157111,1472.642201,1500.12729,1527.61238,1555.097469,1582.582558,1610.067648,1637.552737,1665.037826,1692.522916,1720.008005,1747.493094,1774.978184,1802.463273,1829.948362,1857.433452,1884.918541,1912.40363,1939.88872,1967.373809,1994.858898,2022.343988,2035.197869,2048.05175,2060.905632,2073.759513,2103.32344,2132.887367,2162.451294,2192.015221,2202.298326,2212.581431,2222.864536,2233.147641,2237.860731,2242.57382,2247.28691,2252,2302,2335,2363,2368,2355,2400,2419,2391,2402,2439,2492,2537,2582,2642,2849,2970,3029,3146,3315,3342,3331,3379,3432,3375,3326,3361,3419,3409,3394,3399,3399
394532,"Detroit, MI",12,327.759773,332.4371059,337.1144388,341.7917718,346.4691047,352.4630202,358.4569357,364.4508512,370.4447667,376.4386822,382.4325977,388.4265132,394.4204288,400.4143443,406.4082598,412.4021753,418.3960908,424.3900063,430.3839218,436.3778373,442.3717528,448.3656683,454.3595839,460.3534994,466.3474149,472.3413304,478.3352459,484.3291614,490.3230769,496.3169924,502.3109079,508.3048235,514.298739,520.2926545,526.28657,532.2804855,538.274401,544.2683165,550.262232,556.2561475,562.2500631,568.2439786,574.2378941,580.2318096,586.2257251,590.4872951,594.7488651,599.0104351,603.272005,607.533575,611.795145,616.056715,620.318285,624.579855,628.841425,633.102995,637.3645649,641.6261349,645.8877049,650.1492749,654.4108449,658.6724149,662.9339849,667.1955549,671.4571248,675.7186948,679.9802648,684.2418348,688.5034048,692.7649748,697.0265448,701.2881148,705.5496847,709.8112547,714.0728247,718.3343947,722.5959647,726.8575347,731.1191047,735.3806747,739.6422446,743.9038146,748.1653846,752.4269546,756.6885246,766.6463033,776.604082,786.5618607,796.5196394,806.4774181,816.4351969,826.3929756,836.3507543,846.308533,856.2663117,866.2240904,876.1818691,886.1396478,896.0974266,906.0552053,916.012984,925.9707627,935.9285414,945.8863201,955.8440988,965.8018775,975.7596563,985.717435,995.6752137,1005.632992,1015.590771,1025.54855,1026.241488,1026.934426,1027.627364,1028.320303,1037.328499,1046.336696,1055.344893,1064.35309,1069.550126,1074.747163,1079.944199,1085.141236,1088.605927,1092.070618,1095.535309,1099,1076,1086,1104,1071,1034,1043,1079,1085,1061,1078,1119,1127,1107,1101,1123,1118,1112,1135,1151,1138,1147,1176,1182,1173,1161,1158,1190,1199,1198,1194,1193
395025,"Riverside, CA",13,390.2877551,396.018692,401.7496289,407.4805659,413.2115028,425.5129406,437.8143785,450.1158163,462.4172542,474.718692,487.0201299,499.3215677,511.6230056,523.9244434,536.2258813,548.5273191,560.828757,573.1301948,585.4316327,597.7330705,610.0345083,622.3359462,634.637384,646.9388219,659.2402597,671.5416976,683.8431354,696.1445733,708.4460111,720.747449,733.0488868,745.3503247,757.6517625,769.9532004,782.2546382,794.5560761,806.8575139,819.1589518,831.4603896,843.7618275,856.0632653,868.3647032,880.666141,892.9675788,905.2690167,909.9048701,914.5407236,919.176577,923.8124304,928.4482839,933.0841373,937.7199907,942.3558442,946.9916976,951.627551,956.2634045,960.8992579,965.5351113,970.1709647,974.8068182,979.4426716,984.078525,988.7143785,993.3502319,997.9860853,1002.621939,1007.257792,1011.893646,1016.529499,1021.165353,1025.801206,1030.437059,1035.072913,1039.708766,1044.34462,1048.980473,1053.616327,1058.25218,1062.888033,1067.523887,1072.15974,1076.795594,1081.431447,1086.067301,1090.703154,1103.627843,1116.552532,1129.477221,1142.40191,1155.326599,1168.251288,1181.175977,1194.100667,1207.025356,1219.950045,1232.874734,1245.799423,1258.724112,1271.648801,1284.57349,1297.498179,1310.422868,1323.347557,1336.272246,1349.196935,1362.121624,1375.046313,1387.971003,1400.895692,1413.820381,1426.74507,1439.669759,1461.571429,1483.473098,1505.374768,1527.276438,1549.178108,1571.079777,1592.981447,1614.883117,1606.852505,1598.821892,1590.79128,1582.760668,1580.570501,1578.380334,1576.190167,1574,1567,1568,1565,1540,1524,1524,1529,1534,1552,1564,1580,1581,1572,1580,1617,1635,1645,1664,1690,1692,1708,1736,1741,1746,1755,1796,1844,1853,1879,1897,1899
394976,"Phoenix, AZ",14,330.3952435,335.547282,340.6993205,345.851359,351.0033975,356.7869762,362.5705549,368.3541336,374.1377123,379.9212911,385.7048698,391.4884485,397.2720272,403.0556059,408.8391846,414.6227633,420.406342,426.1899207,431.9734994,437.7570781,443.5406569,449.3242356,455.1078143,460.891393,466.6749717,472.4585504,478.2421291,484.0257078,489.8092865,495.5928652,501.3764439,507.1600227,512.9436014,518.7271801,524.5107588,530.2943375,536.0779162,541.8614949,547.6450736,553.4286523,559.212231,564.9958097,570.7793884,576.5629672,582.3465459,588.3627973,594.3790487,600.3953001,606.4115515,612.4278029,618.4440544,624.4603058,630.4765572,636.4928086,642.50906,648.5253114,654.5415629,660.5578143,666.5740657,672.5903171,678.6065685,684.6228199,690.6390713,696.6553228,702.6715742,708.6878256,714.704077,720.7203284,726.7365798,732.7528313,738.7690827,744.7853341,750.8015855,756.8178369,762.8340883,768.8503398,774.8665912,780.8828426,786.899094,792.9153454,798.9315968,804.9478482,810.9640997,816.9803511,822.9966025,832.5497253,842.102848,851.6559708,861.2090936,870.7622163,880.3153391,889.8684619,899.4215847,908.9747074,918.5278302,928.080953,937.6340758,947.1871985,956.7403213,966.2934441,975.8465668,985.3996896,994.9528124,1004.505935,1014.059058,1023.612181,1033.165303,1042.718426,1052.271549,1061.824672,1071.377795,1080.930917,1102.203851,1123.476784,1144.749717,1166.02265,1184.636467,1203.250283,1221.8641,1240.477916,1233.497735,1226.517554,1219.537373,1212.557191,1202.917894,1193.278596,1183.639298,1174,1139,1143,1143,1124,1124,1140,1158,1160,1152,1170,1177,1170,1160,1176,1199,1205,1212,1236,1260,1249,1268,1298,1306,1302,1300,1326,1351,1351,1355,1365,1356
395078,"Seattle, WA",15,367.280531,372.6772124,378.0738938,383.4705752,388.8672566,396.1776549,403.4880531,410.7984513,418.1088496,425.4192478,432.729646,440.0400442,447.3504425,454.6608407,461.9712389,469.2816372,476.5920354,483.9024336,491.2128319,498.5232301,505.8336283,513.1440265,520.4544248,527.764823,535.0752212,542.3856195,549.6960177,557.0064159,564.3168142,571.6272124,578.9376106,586.2480088,593.5584071,600.8688053,608.1792035,615.4896018,622.8,630.1103982,637.4207965,644.7311947,652.0415929,659.3519912,666.6623894,673.9727876,681.2831858,689.6269912,697.9707965,706.3146018,714.6584071,723.0022124,731.3460177,739.689823,748.0336283,756.3774336,764.7212389,773.0650442,781.4088496,789.7526549,798.0964602,806.4402655,814.7840708,823.1278761,831.4716814,839.8154867,848.159292,856.5030973,864.8469027,873.190708,881.5345133,889.8783186,898.2221239,906.5659292,914.9097345,923.2535398,931.5973451,939.9411504,948.2849558,956.6287611,964.9725664,973.3163717,981.660177,990.0039823,998.3477876,1006.691593,1015.035398,1025.865618,1036.695837,1047.526057,1058.356277,1069.186496,1080.016716,1090.846935,1101.677155,1112.507375,1123.337594,1134.167814,1144.998033,1155.828253,1166.658473,1177.488692,1188.318912,1199.149131,1209.979351,1220.809571,1231.63979,1242.47001,1253.300229,1264.130449,1274.960669,1285.790888,1296.621108,1307.451327,1328.119469,1348.787611,1369.455752,1390.123894,1416.533186,1442.942478,1469.35177,1495.761062,1510.30531,1524.849558,1539.393805,1553.938053,1554.70354,1555.469027,1556.234513,1557,1542,1542,1570,1555,1556,1567,1600,1592,1588,1626,1676,1714,1722,1733,1791,1809,1810,1846,1923,1940,1955,2025,2102,2101,2087,2135,2218,2210,2185,2176,2169
394865,"Minneapolis-St Paul, MN",16,348.7473373,353.377071,358.0068047,362.6365385,367.2662722,374.5026627,381.7390533,388.9754438,396.2118343,403.4482249,410.6846154,417.9210059,425.1573964,432.393787,439.6301775,446.866568,454.1029586,461.3393491,468.5757396,475.8121302,483.0485207,490.2849112,497.5213018,504.7576923,511.9940828,519.2304734,526.4668639,533.7032544,540.939645,548.1760355,555.412426,562.6488166,569.8852071,577.1215976,584.3579882,591.5943787,598.8307692,606.0671598,613.3035503,620.5399408,627.7763314,635.0127219,642.2491124,649.485503,656.7218935,662.3242604,667.9266272,673.5289941,679.1313609,684.7337278,690.3360947,695.9384615,701.5408284,707.1431953,712.7455621,718.347929,723.9502959,729.5526627,735.1550296,740.7573964,746.3597633,751.9621302,757.564497,763.1668639,768.7692308,774.3715976,779.9739645,785.5763314,791.1786982,796.7810651,802.383432,807.9857988,813.5881657,819.1905325,824.7928994,830.3952663,835.9976331,841.6,847.2023669,852.8047337,858.4071006,864.0094675,869.6118343,875.2142012,880.816568,893.3239097,905.8312514,918.338593,930.8459347,943.3532764,955.860618,968.3679597,980.8753013,993.382643,1005.889985,1018.397326,1030.904668,1043.41201,1055.919351,1068.426693,1080.934035,1093.441376,1105.948718,1118.45606,1130.963401,1143.470743,1155.978085,1168.485426,1180.992768,1193.50011,1206.007451,1218.514793,1223.572485,1228.630178,1233.68787,1238.745562,1249.25,1259.754438,1270.258876,1280.763314,1287.377219,1293.991124,1300.60503,1307.218935,1309.164201,1311.109467,1313.054734,1315,1339,1369,1397,1387,1373,1380,1393,1396,1403,1424,1459,1469,1465,1470,1482,1477,1468,1492,1518,1499,1510,1542,1551,1557,1560,1595,1630,1631,1632,1637,1638
395056,"San Diego, CA",17,438.9369896,445.3822858,451.8275821,458.2728783,464.7181745,478.5529824,492.3877902,506.2225981,520.0574059,533.8922138,547.7270216,561.5618295,575.3966373,589.2314452,603.066253,616.9010608,630.7358687,644.5706765,658.4054844,672.2402922,686.0751001,699.9099079,713.7447158,727.5795236,741.4143315,755.2491393,769.0839472,782.918755,796.7535629,810.5883707,824.4231785,838.2579864,852.0927942,865.9276021,879.7624099,893.5972178,907.4320256,921.2668335,935.1016413,948.9364492,962.771257,976.6060649,990.4408727,1004.275681,1018.110488,1023.324199,1028.53791,1033.751621,1038.965332,1044.179043,1049.392754,1054.606465,1059.820176,1065.033887,1070.247598,1075.461309,1080.67502,1085.888731,1091.102442,1096.316153,1101.529864,1106.743575,1111.957286,1117.170997,1122.384708,1127.598419,1132.81213,1138.025841,1143.239552,1148.453263,1153.666974,1158.880685,1164.094396,1169.308106,1174.521817,1179.735528,1184.949239,1190.16295,1195.376661,1200.590372,1205.804083,1211.017794,1216.231505,1221.445216,1226.658927,1250.013433,1273.367939,1296.722445,1320.07695,1343.431456,1366.785962,1390.140468,1413.494974,1436.84948,1460.203985,1483.558491,1506.912997,1530.267503,1553.622009,1576.976515,1600.33102,1623.685526,1647.040032,1670.394538,1693.749044,1717.10355,1740.458055,1763.812561,1787.167067,1810.521573,1833.876079,1857.230584,1872.420136,1887.609688,1902.799239,1917.988791,1933.9994,1950.010008,1966.020616,1982.031225,1989.010208,1995.989191,2002.968175,2009.947158,2020.210368,2030.473579,2040.736789,2051,2008,2025,2030,2026,2014,1999,2049,2045,2034,2090,2117,2137,2146,2159,2194,2226,2268,2306,2325,2317,2363,2420,2438,2440,2444,2491,2542,2543,2538,2541,2541
395121,"St. Louis, MO",18,312.0245232,316.5211172,321.0177112,325.5143052,330.0108992,336.1497275,342.2885559,348.4273842,354.5662125,360.7050409,366.8438692,372.9826975,379.1215259,385.2603542,391.3991826,397.5380109,403.6768392,409.8156676,415.9544959,422.0933243,428.2321526,434.3709809,440.5098093,446.6486376,452.7874659,458.9262943,465.0651226,471.203951,477.3427793,483.4816076,489.620436,495.7592643,501.8980926,508.036921,514.1757493,520.3145777,526.453406,532.5922343,538.7310627,544.869891,551.0087193,557.1475477,563.286376,569.4252044,575.5640327,580.0997275,584.6354223,589.1711172,593.706812,598.2425068,602.7782016,607.3138965,611.8495913,616.3852861,620.9209809,625.4566757,629.9923706,634.5280654,639.0637602,643.599455,648.1351499,652.6708447,657.2065395,661.7422343,666.2779292,670.813624,675.3493188,679.8850136,684.4207084,688.9564033,693.4920981,698.0277929,702.5634877,707.0991826,711.6348774,716.1705722,720.706267,725.2419619,729.7776567,734.3133515,738.8490463,743.3847411,747.920436,752.4561308,756.9918256,767.5924917,778.1931577,788.7938238,799.3944899,809.9951559,820.595822,831.196488,841.7971541,852.3978202,862.9984862,873.5991523,884.1998183,894.8004844,905.4011505,916.0018165,926.6024826,937.2031487,947.8038147,958.4044808,969.0051468,979.6058129,990.206479,1000.807145,1011.407811,1022.008477,1032.609143,1043.209809,1050.247956,1057.286104,1064.324251,1071.362398,1084.265668,1097.168937,1110.072207,1122.975477,1128.449591,1133.923706,1139.39782,1144.871935,1145.653951,1146.435967,1147.217984,1148,1117,1144,1092,1067,1067,1072,1096,1078,1051,1064,1104,1089,1048,1062,1104,1108,1099,1112,1139,1126,1120,1139,1136,1129,1124,1139,1153,1144,1137,1139,1139
395148,"Tampa, FL",19,309.9681111,314.5719167,319.1757222,323.7795278,328.3833333,335.6592778,342.9352222,350.2111667,357.4871111,364.7630556,372.039,379.3149444,386.5908889,393.8668333,401.1427778,408.4187222,415.6946667,422.9706111,430.2465556,437.5225,444.7984444,452.0743889,459.3503333,466.6262778,473.9022222,481.1781667,488.4541111,495.7300556,503.006,510.2819444,517.5578889,524.8338333,532.1097778,539.3857222,546.6616667,553.9376111,561.2135556,568.4895,575.7654444,583.0413889,590.3173333,597.5932778,604.8692222,612.1451667,619.4211111,624.5722222,629.7233333,634.8744444,640.0255556,645.1766667,650.3277778,655.4788889,660.63,665.7811111,670.9322222,676.0833333,681.2344444,686.3855556,691.5366667,696.6877778,701.8388889,706.99,712.1411111,717.2922222,722.4433333,727.5944444,732.7455556,737.8966667,743.0477778,748.1988889,753.35,758.5011111,763.6522222,768.8033333,773.9544444,779.1055556,784.2566667,789.4077778,794.5588889,799.71,804.8611111,810.0122222,815.1633333,820.3144444,825.4655556,833.669177,841.8727984,850.0764198,858.2800412,866.4836626,874.687284,882.8909053,891.0945267,899.2981481,907.5017695,915.7053909,923.9090123,932.1126337,940.3162551,948.5198765,956.7234979,964.9271193,973.1307407,981.3343621,989.5379835,997.7416049,1005.945226,1014.148848,1022.352469,1030.556091,1038.759712,1046.963333,1061.772778,1076.582222,1091.391667,1106.201111,1118.113056,1130.025,1141.936944,1153.848889,1157.712222,1161.575556,1165.438889,1169.302222,1166.726667,1164.151111,1161.575556,1159,1152,1153,1156,1150,1145,1158,1172,1172,1174,1193,1210,1213,1205,1209,1231,1243,1254,1277,1300,1297,1310,1330,1339,1340,1345,1353,1371,1358,1373,1389,1390
394358,"Baltimore, MD",20,384.6449427,389.9469704,395.2489981,400.5510258,405.8530534,416.6096851,427.3663168,438.1229485,448.8795802,459.6362118,470.3928435,481.1494752,491.9061069,502.6627385,513.4193702,524.1760019,534.9326336,545.6892653,556.4458969,567.2025286,577.9591603,588.715792,599.4724237,610.2290553,620.985687,631.7423187,642.4989504,653.2555821,664.0122137,674.7688454,685.5254771,696.2821088,707.0387405,717.7953721,728.5520038,739.3086355,750.0652672,760.8218989,771.5785305,782.3351622,793.0917939,803.8484256,814.6050573,825.3616889,836.1183206,841.4966365,846.8749523,852.2532681,857.631584,863.0098998,868.3882156,873.7665315,879.1448473,884.5231632,889.901479,895.2797948,900.6581107,906.0364265,911.4147424,916.7930582,922.171374,927.5496899,932.9280057,938.3063216,943.6846374,949.0629532,954.4412691,959.8195849,965.1979008,970.5762166,975.9545324,981.3328483,986.7111641,992.08948,997.4677958,1002.846112,1008.224427,1013.602743,1018.981059,1024.359375,1029.737691,1035.116007,1040.494323,1045.872638,1051.250954,1062.891964,1074.532973,1086.173982,1097.814992,1109.456001,1121.09701,1132.73802,1144.379029,1156.020038,1167.661047,1179.302057,1190.943066,1202.584075,1214.225085,1225.866094,1237.507103,1249.148113,1260.789122,1272.430131,1284.071141,1295.71215,1307.353159,1318.994169,1330.635178,1342.276187,1353.917197,1365.558206,1380.434399,1395.310592,1410.186784,1425.062977,1455.578244,1486.093511,1516.608779,1547.124046,1560.093034,1573.062023,1586.031011,1599,1599,1599,1599,1599,1596,1601,1616,1614,1615,1623,1636,1631,1619,1646,1682,1677,1665,1663,1690,1697,1693,1710,1733,1716,1719,1733,1740,1729,1706,1725,1743,1739,1735,1740,1740
394530,"Denver, CO",21,363.0575654,368.4774744,373.8973834,379.3172924,384.7372014,391.0731513,397.4091013,403.7450512,410.0810011,416.4169511,422.752901,429.088851,435.4248009,441.7607509,448.0967008,454.4326507,460.7686007,467.1045506,473.4405006,479.7764505,486.1124005,492.4483504,498.7843003,505.1202503,511.4562002,517.7921502,524.1281001,530.4640501,536.8,543.1359499,549.4718999,555.8078498,562.1437998,568.4797497,574.8156997,581.1516496,587.4875995,593.8235495,600.1594994,606.4954494,612.8313993,619.1673493,625.5032992,631.8392491,638.1751991,647.8317975,657.4883959,667.1449943,676.8015927,686.4581911,696.1147895,705.7713879,715.4279863,725.0845848,734.7411832,744.3977816,754.05438,763.7109784,773.3675768,783.0241752,792.6807736,802.337372,811.9939704,821.6505688,831.3071672,840.9637656,850.6203641,860.2769625,869.9335609,879.5901593,889.2467577,898.9033561,908.5599545,918.2165529,927.8731513,937.5297497,947.1863481,956.8429465,966.4995449,976.1561433,985.8127418,995.4693402,1005.125939,1014.782537,1024.439135,1031.846627,1039.254119,1046.66161,1054.069102,1061.476594,1068.884085,1076.291577,1083.699069,1091.10656,1098.514052,1105.921544,1113.329036,1120.736527,1128.144019,1135.551511,1142.959002,1150.366494,1157.773986,1165.181477,1172.588969,1179.996461,1187.403952,1194.811444,1202.218936,1209.626427,1217.033919,1224.441411,1224.441411,1224.441411,1224.441411,1224.441411,1251.159272,1277.877133,1304.594994,1331.312856,1332.83959,1334.366325,1335.89306,1337.419795,1338.564846,1339.709898,1340.854949,1342,1392,1438,1452,1441,1439,1465,1487,1496,1512,1547,1598,1643,1654,1669,1740,1795,1829,1893,1957,1951,1972,2005,2022,2001,1986,2010,2054,2041,2042,2053,2055
394982,"Pittsburgh, PA",22,335.961128,341.1781631,346.3951982,351.6122332,356.8292683,363.9977134,371.1661585,378.3346037,385.5030488,392.6714939,399.839939,407.0083841,414.1768293,421.3452744,428.5137195,435.6821646,442.8506098,450.0190549,457.1875,464.3559451,471.5243902,478.6928354,485.8612805,493.0297256,500.1981707,507.3666159,514.535061,521.7035061,528.8719512,536.0403963,543.2088415,550.3772866,557.5457317,564.7141768,571.882622,579.0510671,586.2195122,593.3879573,600.5564024,607.7248476,614.8932927,622.0617378,629.2301829,636.398628,643.5670732,648.6248095,653.6825457,658.740282,663.7980183,668.8557546,673.9134909,678.9712271,684.0289634,689.0866997,694.144436,699.2021723,704.2599085,709.3176448,714.3753811,719.4331174,724.4908537,729.5485899,734.6063262,739.6640625,744.7217988,749.7795351,754.8372713,759.8950076,764.9527439,770.0104802,775.0682165,780.1259527,785.183689,790.2414253,795.2991616,800.3568979,805.4146341,810.4723704,815.5301067,820.587843,825.6455793,830.7033155,835.7610518,840.8187881,845.8765244,849.1804991,852.4844738,855.7884485,859.0924232,862.3963979,865.7003726,869.0043473,872.308322,875.6122967,878.9162715,882.2202462,885.5242209,888.8281956,892.1321703,895.436145,898.7401197,902.0440944,905.3480691,908.6520438,911.9560185,915.2599932,918.5639679,921.8679426,925.1719173,928.4758921,931.7798668,935.0838415,943.4470274,951.8102134,960.1733994,968.5365854,982.0769817,995.617378,1009.157774,1022.698171,1023.096418,1023.494665,1023.892912,1024.291159,1029.468369,1034.645579,1039.82279,1045,985,999,987,935,926,964,977,968,952,973,986,1001,1002,1002,1075,1087,1048,1068,1122,1096,1101,1118,1106,1076,1050,1073,1096,1053,1060,1082,1085
394998,"Portland, OR",23,351.1372549,356.5784314,362.0196078,367.4607843,372.9019608,378.3794118,383.8568627,389.3343137,394.8117647,400.2892157,405.7666667,411.2441176,416.7215686,422.1990196,427.6764706,433.1539216,438.6313725,444.1088235,449.5862745,455.0637255,460.5411765,466.0186275,471.4960784,476.9735294,482.4509804,487.9284314,493.4058824,498.8833333,504.3607843,509.8382353,515.3156863,520.7931373,526.2705882,531.7480392,537.2254902,542.7029412,548.1803922,553.6578431,559.1352941,564.6127451,570.0901961,575.5676471,581.045098,586.522549,592,599.6901961,607.3803922,615.0705882,622.7607843,630.4509804,638.1411765,645.8313725,653.5215686,661.2117647,668.9019608,676.5921569,684.2823529,691.972549,699.6627451,707.3529412,715.0431373,722.7333333,730.4235294,738.1137255,745.8039216,753.4941176,761.1843137,768.8745098,776.5647059,784.254902,791.945098,799.6352941,807.3254902,815.0156863,822.7058824,830.3960784,838.0862745,845.7764706,853.4666667,861.1568627,868.8470588,876.5372549,884.227451,891.9176471,899.6078431,907.3464052,915.0849673,922.8235294,930.5620915,938.3006536,946.0392157,953.7777778,961.5163399,969.254902,976.9934641,984.7320261,992.4705882,1000.20915,1007.947712,1015.686275,1023.424837,1031.163399,1038.901961,1046.640523,1054.379085,1062.117647,1069.856209,1077.594771,1085.333333,1093.071895,1100.810458,1108.54902,1119.431373,1130.313725,1141.196078,1152.078431,1167.676471,1183.27451,1198.872549,1214.470588,1228.617647,1242.764706,1256.911765,1271.058824,1267.794118,1264.529412,1261.264706,1258,1277,1300,1338,1351,1346,1371,1388,1370,1388,1421,1455,1463,1460,1468,1506,1540,1563,1619,1682,1688,1711,1763,1800,1804,1791,1825,1884,1881,1841,1835,1833
394458,"Charlotte, NC",24,251.9869123,255.869155,259.7513977,263.6336404,267.5158831,273.2903113,279.0647395,284.8391677,290.6135959,296.3880241,302.1624524,307.9368806,313.7113088,319.485737,325.2601652,331.0345934,336.8090216,342.5834498,348.357878,354.1323062,359.9067344,365.6811626,371.4555909,377.2300191,383.0044473,388.7788755,394.5533037,400.3277319,406.1021601,411.8765883,417.6510165,423.4254447,429.1998729,434.9743011,440.7487294,446.5231576,452.2975858,458.072014,463.8464422,469.6208704,475.3952986,481.1697268,486.944155,492.7185832,498.4930114,503.9085769,509.3241423,514.7397078,520.1552732,525.5708386,530.9864041,536.4019695,541.8175349,547.2331004,552.6486658,558.0642313,563.4797967,568.8953621,574.3109276,579.726493,585.1420584,590.5576239,595.9731893,601.3887548,606.8043202,612.2198856,617.6354511,623.0510165,628.466582,633.8821474,639.2977128,644.7132783,650.1288437,655.5444091,660.9599746,666.37554,671.7911055,677.2066709,682.6222363,688.0378018,693.4533672,698.8689327,704.2844981,709.7000635,715.115629,722.8486988,730.5817686,738.3148383,746.0479081,753.7809779,761.5140477,769.2471175,776.9801873,784.7132571,792.4463269,800.1793967,807.9124665,815.6455363,823.3786061,831.1116758,838.8447456,846.5778154,854.3108852,862.043955,869.7770248,877.5100946,885.2431644,892.9762342,900.709304,908.4423738,916.1754436,923.9085133,940.5466963,957.1848793,973.8230623,990.4612452,993.3973952,996.3335451,999.269695,1002.205845,1010.361817,1018.517789,1026.673761,1034.829733,1032.8723,1030.914867,1028.957433,1027,1013,1037,1058,1049,1064,1085,1105,1107,1102,1121,1150,1144,1132,1131,1160,1180,1193,1206,1228,1223,1230,1242,1246,1248,1244,1262,1293,1294,1292,1293,1293
